Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P122C1,2,18:25,00:40
P191C5,2,21:10,01:00
P31C4,2,12:05,00:20
P31C8,1,15:50,09:00
P171C6,2,14:05,00:30
P87C2,1,18:25,07:35
P37C5,2,17:30,01:25
P196C5,1,09:15,04:15
P77C11,1,04:40,00:35
P157C10,1,19:35,02:35
P153C2,2,16:15,01:40
P185C12,1,10:20,08:35
P130C4,2,18:20,01:30
P157C7,1,21:20,03:40
P209C7,1,11:45,04:30
P63C5,2,15:10,00:35
P188C11,1,14:45,11:40
P92C4,1,05:05,00:25
P202C4,1,16:30,00:55
P137C3,2,11:20,00:55
P129C7,2,20:15,00:25
P26C12,1,19:05,00:30
P199C3,1,17:15,10:00
P96C1,1,19:25,01:05
P215C7,2,21:05,00:30
P88C5,2,17:15,01:30
P55C2,1,18:05,08:05
P189C5,2,15:40,00:30
P118C5,1,17:45,06:40
P1C7,1,14:15,02:45
P127C2,1,16:35,01:50
P73C5,1,17:00,02:15
P109C9,2,14:55,02:00
P184C10,1,18:20,01:15
P78C10,1,19:45,00:25
P214C7,2,15:25,00:55
P127C12,1,17:55,00:45
P4C11,2,17:40,01:25
P193C4,2,12:30,02:05
P143C1,1,16:55,02:25
P206C6,1,19:50,01:40
P38C2,1,23:05,01:25
P30C10,2,13:50,00:20
P193C6,2,07:30,01:40
P143C11,1,11:40,00:30
P15C11,2,15:20,02:20
P156C4,2,14:25,00:20
P155C12,1,05:25,03:15
P211C2,1,13:10,06:55
P147C3,2,17:25,00:35
P28C5,2,11:55,00:30
P5C7,1,13:50,10:55
P7C9,2,13:45,02:30
P9C2,2,23:50,00:20
P57C4,2,14:25,02:10
P177C7,2,17:45,02:25
P110C10,1,19:45,05:40
P113C3,2,06:55,01:05
P174C1,2,18:05,00:40
P28C4,2,10:55,00:20
P64C1,1,09:55,01:05
P118C12,2,05:00,01:30
P199C8,1,08:30,05:40
P114C6,1,20:10,02:45
P5C5,2,08:20,01:30
P164C3,2,19:05,00:30
P53C8,1,22:15,00:30
P165C3,1,13:20,00:20
P83C4,2,08:35,01:30
P177C2,1,13:05,09:25
P153C4,1,16:45,04:10
P214C4,1,21:40,05:50
P30C4,2,15:05,00:20
P14C9,2,14:20,00:30
P27C8,1,14:05,04:45
P11C12,2,16:40,00:20
P25C2,1,20:55,00:35
P52C2,1,14:55,00:25
P145C9,1,16:15,02:10
P113C6,2,18:10,01:00
P4C3,1,12:05,01:40
P16C10,1,21:55,00:55
P197C8,1,11:55,03:00
P114C9,1,11:50,01:15
P46C1,2,11:10,00:20
P57C9,1,05:30,03:30
P151C9,2,12:15,00:20
P43C8,1,08:15,03:30
P116C11,1,16:30,03:25
P197C7,1,15:20,01:45
P172C9,1,20:05,01:30
P54C5,2,19:40,01:30
P101C3,1,11:35,06:25
P123C6,2,11:00,00:40
P168C3,1,17:25,03:55
P34C8,2,15:50,00:30
P5C4,2,19:20,00:20
P16C5,1,15:15,07:25
P99C8,2,10:05,02:00
P120C9,2,18:50,01:00
P114C1,1,01:55,06:50
P69C10,1,19:15,02:40
P199C9,2,15:45,01:30
P115C11,1,11:15,01:10
P80C9,2,14:05,00:20
P110C9,1,18:50,02:55
P150C9,2,08:45,00:25
P133C5,2,18:30,01:20
P60C6,1,17:45,05:35
P15C8,2,13:30,00:55
P207C5,2,08:30,00:50
P125C3,2,16:10,01:10
P46C10,2,08:05,00:45
P151C8,2,16:00,00:25
P201C2,2,13:40,00:30
P58C6,1,20:15,01:30
P160C6,2,15:25,00:30
P41C10,1,19:55,00:25
P126C7,1,09:45,05:35
P105C6,2,17:00,01:25
P185C2,2,22:20,01:25
P58C11,1,18:30,06:50
P15C6,1,16:00,02:25
P146C11,1,17:20,08:00
P154C4,1,21:40,00:20
P180C10,1,18:50,01:10
P209C4,1,16:55,11:20
P4C6,1,11:30,13:45
P52C9,2,17:00,00:55
P121C1,2,17:50,00:55
P189C7,1,13:40,02:15
P207C4,2,18:10,00:40
P110C6,1,16:50,03:45
P182C7,1,20:15,02:45
P126C1,1,03:40,04:25
P81C6,1,18:25,01:25
P98C1,1,11:30,02:00
P118C6,1,07:35,06:20
P211C5,2,13:55,02:00
P183C12,2,11:10,02:00
P199C2,1,23:20,06:20
P82C2,2,08:55,00:45
P191C1,2,16:40,01:00
P36C12,2,17:25,01:10
P27C10,2,17:15,00:20
P29C4,1,12:35,01:00
P101C1,1,08:50,04:30
P5C9,1,16:35,03:05
P186C12,2,15:00,00:20
P163C2,2,17:30,00:30
P4C7,1,21:50,05:05
P37C3,2,10:55,00:25
P70C12,2,13:35,02:30
P28C6,1,09:00,01:50
P158C10,2,15:15,00:50
P214C1,2,12:50,00:30
P184C12,2,13:40,02:30
P113C8,1,11:05,13:55
P173C5,2,18:20,01:25
P165C6,2,14:45,00:25
P177C9,2,14:35,00:45
P92C7,1,16:40,01:15
P107C4,1,12:30,05:30
P206C5,2,16:05,00:30
P62C9,2,18:30,00:40
P97C8,1,16:20,03:45
P116C2,1,22:40,03:40
P4C8,2,14:35,00:30
P115C1,1,10:00,00:45
P87C10,2,23:40,00:55
P157C4,2,06:45,00:30
