Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P127C7,1,19:05,12:10
P39C12,1,24:00,01:55
P193C5,1,16:20,04:10
P70C12,1,16:35,00:25
P152C3,1,18:05,02:30
P166C10,1,15:35,00:30
P172C8,1,18:50,06:55
P123C9,1,13:10,00:50
P57C9,1,12:20,00:40
P53C9,1,22:50,00:30
P196C10,1,09:35,01:10
P101C2,1,16:35,08:00
P208C5,1,12:50,01:25
P209C5,1,15:10,01:55
P136C11,1,09:40,04:15
P99C7,1,11:30,03:05
P146C1,1,13:45,01:15
P107C9,1,23:05,02:20
P90C8,1,17:05,00:30
P70C5,1,12:55,00:45
P15C3,1,16:50,01:50
P76C2,1,12:25,06:55
P17C1,1,19:05,13:30
P185C5,1,12:05,02:30
P197C4,1,20:45,09:15
P153C2,1,14:10,04:55
P164C6,1,08:10,00:40
P127C10,1,03:20,00:50
P107C4,1,12:30,02:20
P33C5,1,03:15,13:30
P90C5,1,13:00,00:30
P70C6,1,15:35,08:35
P46C10,1,09:45,08:35
P110C10,1,06:50,04:10
P64C12,1,09:40,04:25
P172C7,1,07:20,07:10
P171C5,1,18:05,03:05
P53C11,1,17:35,09:00
P23C1,1,14:30,01:35
P38C6,1,15:45,00:20
P95C4,1,19:15,00:30
P134C7,1,09:15,10:20
P41C11,1,10:00,03:35
P52C4,1,11:55,00:25
P158C4,1,22:25,11:15
P81C7,1,14:20,06:20
P114C1,1,07:30,09:45
P47C11,1,08:40,01:20
P20C7,1,09:10,05:15
P197C11,1,18:45,00:30
P91C4,1,14:45,08:45
P30C9,1,11:05,03:35
P114C7,1,09:25,00:25
P101C12,1,12:20,00:55
P119C9,1,19:05,13:55
P29C5,1,16:10,04:05
P137C4,1,11:05,02:00
P202C3,1,18:45,02:15
P97C9,1,16:40,05:40
P145C7,1,21:30,11:30
P5C8,1,20:40,00:20
P66C3,1,14:55,08:40
P160C6,1,05:10,04:40
P155C11,1,11:50,00:40
P197C1,1,21:40,00:25
P159C3,1,13:25,11:15
P175C7,1,15:05,01:40
P152C8,1,20:35,02:50
P208C6,1,11:40,08:40
P19C10,1,12:05,03:40
P204C2,1,16:00,14:00
P127C9,1,13:40,05:00
P111C9,1,17:50,04:40
P146C12,1,16:20,06:00
P9C7,1,12:15,13:40
P139C2,1,08:25,01:10
P132C11,1,16:55,03:00
P53C6,1,14:00,02:25
P53C1,1,08:25,00:30
P114C11,1,08:35,08:20
P69C1,1,12:00,01:00
P145C12,1,15:50,00:25
P85C1,1,11:20,01:55
P141C8,1,16:40,04:25
P180C7,1,14:00,10:25
P61C9,1,09:50,00:20
P28C9,1,11:30,01:35
P164C2,1,18:05,12:00
P99C12,1,21:20,07:15
P177C8,1,14:20,03:00
P114C12,1,16:50,06:30
P183C1,1,17:50,01:15
P184C9,1,20:45,11:10
P97C5,1,19:40,12:35
P203C1,1,08:10,11:05
P70C4,1,05:25,07:45
P7C2,1,13:25,06:15
P31C5,1,16:45,08:40
P133C9,1,15:05,03:20
P7C10,1,12:50,06:15
P71C10,1,15:30,03:00
P155C12,1,16:05,02:05
P123C2,1,14:50,02:20
P201C6,1,14:00,00:40
P36C9,1,13:25,00:20
P83C7,1,10:15,00:25
P105C6,1,11:20,03:20
P178C7,1,14:35,01:55
P39C1,1,11:05,04:05
P49C11,1,17:25,05:45
P53C2,1,17:30,08:35
P133C8,1,23:25,03:30
P85C8,1,10:35,09:20
P12C12,1,17:15,04:55
P93C8,1,15:20,13:55
P41C3,1,10:45,11:05
P141C11,1,18:20,02:35
P60C6,1,22:10,05:15
P7C4,1,13:30,00:30
P194C9,1,16:20,03:05
P151C9,1,12:25,00:40
P73C6,1,15:55,10:00
P183C9,1,09:35,00:40
P179C7,1,14:00,02:50
P98C4,1,21:30,12:55
P172C5,1,15:35,03:55
P143C1,1,06:45,03:45
P204C10,1,08:50,03:10
P125C4,1,12:40,01:20
P86C3,1,14:40,09:55
P170C2,1,11:45,00:45
P201C12,1,14:15,09:30
P183C8,1,11:35,02:30
P16C8,1,12:30,00:50
P200C7,1,15:50,00:35
P20C11,1,08:35,01:05
P112C1,1,13:10,01:00
P141C3,1,18:55,03:50
P121C9,1,09:25,01:40
P134C5,1,17:35,08:55
P66C11,1,13:05,05:50
P150C7,1,15:25,00:50
P80C2,1,12:00,02:55
P189C9,1,10:55,01:50
P110C7,1,19:45,06:00
P204C4,1,15:40,05:35
P16C1,1,18:50,07:25
P4C10,1,00:40,02:10
P14C4,1,15:45,13:30
P84C6,1,12:00,09:05
P215C7,1,17:40,00:50
P179C3,1,11:35,03:20
P131C10,1,15:55,00:45
P74C7,1,08:35,06:00
P130C6,1,15:25,02:25
P83C4,1,14:00,01:00
P203C7,1,18:00,07:05
P87C2,1,11:25,00:50
P86C6,1,15:00,02:35
P138C10,1,22:30,00:55
P75C6,1,19:15,02:15
P158C2,1,17:00,01:25
P9C8,1,18:20,06:10
P134C1,1,08:55,01:40
P212C4,1,22:05,00:20
P108C3,1,13:35,03:25
P3C7,1,20:45,01:10
P95C12,1,08:50,04:30
P1C6,1,14:10,05:35
P165C7,1,16:35,08:20
P157C7,1,12:45,01:25
P189C11,1,10:30,03:10
P212C7,1,19:45,02:25
P28C1,1,14:25,00:25
P29C11,1,12:40,13:35
P35C6,1,10:55,08:05
P108C4,1,14:25,01:30
P184C5,1,18:50,00:55
P172C9,1,17:15,09:35
P209C3,1,09:15,12:25
P125C7,1,20:15,00:25
P157C4,1,15:15,00:20
P74C6,1,20:30,11:55
P47C9,1,19:25,06:10
P33C2,1,14:10,04:55
P22C12,1,14:30,13:40
P138C5,1,12:05,00:55
P176C12,1,11:05,00:30
P51C10,1,07:15,01:15
P183C10,1,18:05,06:30
P60C8,1,12:35,01:15
P170C7,1,16:35,04:15
P52C1,1,07:35,01:20
P94C1,1,14:50,03:55
P61C2,1,19:40,07:30
P156C6,1,12:40,01:20
P68C11,1,10:40,03:25
P78C11,1,08:10,01:45
P189C7,1,19:10,01:55
P160C5,1,17:15,11:30
P7C8,1,23:15,01:55
P121C1,1,17:45,12:55
P152C12,1,13:10,03:35
P7C1,1,13:45,00:20
P91C10,1,12:30,03:10
