Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P130C4,2,16:55,00:20
P157C7,2,18:20,00:30
P209C7,2,18:50,00:25
P63C5,2,10:40,02:30
P188C11,2,12:20,00:20
P92C4,2,15:45,00:20
P202C4,2,09:30,00:50
P137C3,2,11:05,02:25
P129C7,2,20:15,00:35
P26C12,2,04:50,01:00
P199C3,2,17:10,00:30
P96C1,2,18:30,00:30
P215C7,2,10:40,01:35
P88C5,2,11:40,00:20
P55C2,2,19:50,00:20
P189C5,2,17:55,01:40
P118C5,2,12:10,01:25
P1C7,2,19:05,00:20
P127C2,2,16:20,01:00
P73C5,2,17:50,00:20
P109C9,2,14:10,01:15
P184C10,2,18:50,01:25
P78C10,2,12:25,01:05
P214C7,2,18:55,01:10
P127C12,2,12:15,01:00
P4C11,2,14:20,00:40
P193C4,2,20:55,01:30
P143C1,2,17:15,00:20
P206C6,2,12:45,01:15
P38C2,2,14:30,00:40
P30C10,2,19:45,01:50
P193C6,2,19:05,00:35
P143C11,2,15:25,00:25
P15C11,2,07:15,01:55
P156C4,2,15:25,00:55
P155C12,2,07:55,00:40
P211C2,2,06:35,00:20
P147C3,2,23:20,01:30
P28C5,2,20:25,00:50
P5C7,2,14:15,02:15
P7C9,2,14:55,00:55
P9C2,2,20:15,00:35
P57C4,2,13:50,00:20
P177C7,2,15:20,02:20
P110C10,2,13:10,00:20
P113C3,2,05:50,01:00
P174C1,2,15:20,02:20
P28C4,2,18:35,00:20
P64C1,2,12:30,00:45
P118C12,2,12:55,00:40
P199C8,2,18:50,00:25
P114C6,2,17:25,00:35
P5C5,2,17:00,00:25
P164C3,2,15:05,01:30
P53C8,2,16:35,02:25
P165C3,2,13:45,02:30
P83C4,2,19:45,00:25
P177C2,2,16:15,00:20
P153C4,2,21:40,00:40
P214C4,2,17:45,02:25
P30C4,2,14:05,01:30
P14C9,2,21:05,00:20
P27C8,2,09:20,00:40
P11C12,2,19:05,00:20
P25C2,2,10:55,00:20
P52C2,2,12:40,01:00
P145C9,2,18:05,00:20
P113C6,2,09:50,01:00
P4C3,2,23:10,01:00
P16C10,2,14:25,00:45
P197C8,2,21:00,00:20
P114C9,2,15:40,00:40
P46C1,2,13:15,00:40
P57C9,2,17:55,01:00
P151C9,2,17:30,01:50
P43C8,2,16:20,00:30
P116C11,2,15:55,00:20
P197C7,2,16:25,00:25
P172C9,2,18:30,00:30
P54C5,2,12:15,00:35
P101C3,2,11:25,00:20
P123C6,2,16:30,00:30
P168C3,2,21:25,00:50
P34C8,2,11:50,00:40
P5C4,2,14:20,00:30
P16C5,2,14:45,00:20
P99C8,2,20:10,00:55
P120C9,2,13:45,00:55
P114C1,2,01:20,02:20
P69C10,2,12:25,00:35
P199C9,2,15:35,00:20
P115C11,2,16:55,01:25
P80C9,2,14:10,00:40
P110C9,2,15:10,01:05
P150C9,2,12:40,00:20
P133C5,2,15:00,00:25
P60C6,2,15:55,01:10
P15C8,2,06:35,01:05
P207C5,2,12:25,01:15
P125C3,2,11:10,00:20
P46C10,2,04:00,00:20
P151C8,2,21:25,01:30
P201C2,2,11:35,01:35
P58C6,2,14:05,00:20
P160C6,2,08:00,00:35
P41C10,2,09:50,00:50
P126C7,2,12:25,00:25
P105C6,2,05:55,00:25
P185C2,2,06:40,01:20
P58C11,2,20:50,00:50
P15C6,2,19:40,01:30
P146C11,2,12:30,00:30
P154C4,2,15:50,01:35
P180C10,2,02:50,01:00
P209C4,2,12:30,00:20
P4C6,2,15:50,00:30
P52C9,2,15:50,02:20
P121C1,2,12:40,00:25
P189C7,2,12:35,00:25
P207C4,2,16:40,01:10
P110C6,2,18:50,01:00
P182C7,2,09:55,00:30
P126C1,2,08:00,00:20
P81C6,2,14:00,00:30
P98C1,2,05:25,00:35
P118C6,2,16:50,00:20
P211C5,2,14:05,00:20
P183C12,2,08:25,00:30
P199C2,2,18:50,01:20
P82C2,2,14:05,01:25
P191C1,2,14:55,00:45
P36C12,2,18:30,01:20
P27C10,2,11:40,00:50
P29C4,2,18:25,00:30
P101C1,2,20:50,00:50
P5C9,2,08:30,00:50
P186C12,2,16:55,01:10
P163C2,2,16:25,00:45
P4C7,2,17:35,00:35
P37C3,2,09:25,01:20
P70C12,2,08:25,00:30
P28C6,2,21:05,01:10
P158C10,2,16:40,01:30
P214C1,2,18:45,02:05
P184C12,2,16:05,00:25
P113C8,2,17:10,02:05
P173C5,2,17:45,00:20
P165C6,2,16:35,00:20
P177C9,2,10:00,01:25
P92C7,2,15:40,01:15
P107C4,2,08:10,01:15
P206C5,2,16:55,00:20
P62C9,2,21:45,01:10
P97C8,2,14:20,00:20
P116C2,2,10:20,00:55
P4C8,2,06:25,00:30
P115C1,2,22:30,00:20
P87C10,2,19:35,00:20
P157C4,2,17:40,01:00
P67C8,2,17:50,01:30
P174C9,2,17:50,00:55
P112C2,2,14:55,00:40
P38C3,2,14:35,02:20
P153C9,2,18:45,01:50
P117C10,2,17:35,00:55
P13C2,2,09:30,01:00
P85C3,2,12:25,00:20
P130C12,2,19:10,01:10
P178C6,2,07:00,00:30
P10RC10,2,18:35,01:20
P190C2,2,12:05,01:00
P77C8,2,08:05,00:25
P189C6,2,12:30,01:20
P209C8,2,23:00,00:20
P159C11,2,11:10,02:00
P110C12,2,12:15,00:35
P119C11,2,11:35,02:05
P62C2,2,08:50,02:00
P112C10,2,12:55,00:20
P145C4,2,17:25,01:10
P165C5,2,14:40,00:25
P145C12,2,11:25,01:10
P133C4,2,09:20,00:20
P166C3,2,12:05,01:20
P68C3,2,14:20,00:40
P127C7,2,11:45,00:40
P89C8,2,16:10,00:20
P78C1,2,14:15,00:35
P82C11,2,06:15,00:25
P81C3,2,20:50,02:25
P67C2,2,10:55,00:25
P118C1,2,15:45,01:25
P85C12,2,09:30,00:25
P186C10,2,17:30,00:55
P129C3,2,15:15,00:50
P41C2,2,14:25,01:30
P194C5,2,21:20,01:00
P71C4,2,18:30,00:20
P153C1,2,21:35,00:20
P168C8,2,12:00,00:20
P173C7,2,12:25,00:30
P125C5,2,14:45,00:25
P57C12,2,18:05,00:30
P53C12,2,09:35,01:10
P197C10,2,16:40,00:40
P101C9,2,20:15,00:45
P153C3,2,13:05,00:25
P109C1,2,18:35,00:40
P137C8,2,19:15,00:25
P100C1,2,15:05,00:40
P146C10,2,12:40,01:20
P108C3,2,17:00,00:40
P91C2,2,12:15,01:00
P70C9,2,13:25,00:20
P15C4,2,10:50,00:20
P76C6,2,10:35,00:20
P17C2,2,16:40,01:30
P186C4,2,18:00,00:55
P198C4,2,09:00,00:55
P153C12,2,17:40,01:25
P165C4,2,15:20,00:20
P129C6,2,15:50,01:30
P107C10,2,15:55,01:10
P33C7,2,17:55,00:30
P90C11,2,13:05,01:15
P70C10,2,17:05,01:10
P47C1,2,17:45,00:20
P111C5,2,15:25,00:40
P65C4,2,15:35,00:55
P173C6,2,16:20,00:20
P172C4,2,18:40,00:40
P54C3,2,20:25,00:20
P23C3,2,22:10,00:45
P38C8,2,11:20,00:35
P95C10,2,20:15,01:25
P135C3,2,20:15,01:00
P43C1,2,13:00,00:35
P52C7,2,20:10,00:40
P159C3,2,11:10,00:35
P81C12,2,19:05,01:25
P203C4,2,14:25,00:45
P49C2,2,15:30,00:55
P20C8,2,13:40,00:50
P98C2,2,17:25,01:15
P91C9,2,12:25,02:30
P30C11,2,15:50,00:20
P115C3,2,22:45,02:35
P102C6,2,10:00,00:35
P212C4,2,02:40,00:25
P29C6,2,13:30,00:25
P138C1,2,15:05,00:50
P203C3,2,19:10,00:50
P98C4,2,22:55,00:25
P146C5,2,11:55,00:25
P212C10,2,13:15,00:50
P66C7,2,22:25,01:25
P161C5,2,08:05,00:20
P156C9,2,10:30,00:55
P101C2,2,19:15,01:15
P213C9,2,11:20,00:35
P176C6,2,15:35,01:55
P153C6,2,09:10,02:30
P157C11,2,04:00,02:30
P214C10,2,10:10,02:30
P119C1,2,12:55,01:40
P129C5,2,13:55,00:30
P112C4,2,15:40,00:40
P147C9,2,11:55,01:15
P9C7,2,22:05,00:25
P139C11,2,12:15,00:20
P133C8,2,09:00,00:55
P53C9,2,20:25,00:25
P53C4,2,19:50,00:25
P115C6,2,11:55,00:45
P69C5,2,13:35,01:20
P146C9,2,15:00,00:25
P85C6,2,11:30,00:20
P143C5,2,18:55,01:50
P198C7,2,10:30,00:35
