Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P112C10,2,13:25,00:20
P145C4,2,10:50,00:20
P165C5,2,10:35,00:20
P145C12,2,16:40,01:30
P133C4,2,18:00,00:55
P166C3,2,09:00,00:55
P68C3,2,17:40,01:25
P127C7,2,15:20,00:20
P89C8,2,15:50,01:30
P78C1,2,15:55,01:10
P82C11,2,17:55,00:30
P81C3,2,13:05,01:15
P67C2,2,17:05,01:10
P118C1,2,17:45,00:20
P85C12,2,15:25,00:40
P186C10,2,15:35,00:55
P129C3,2,16:20,00:20
P41C2,2,18:40,00:40
P194C5,2,20:25,00:20
P71C4,2,22:10,00:45
P153C1,2,11:20,00:35
P168C8,2,20:15,01:25
P173C7,2,20:15,01:00
P125C5,2,13:00,00:35
P57C12,2,20:10,00:40
P53C12,2,11:10,00:35
P197C10,2,19:05,01:25
P101C9,2,14:25,00:45
P153C3,2,15:30,00:55
P109C1,2,13:40,00:50
P137C8,2,17:25,01:15
P100C1,2,12:25,02:30
P146C10,2,15:50,00:20
P108C3,2,22:45,02:35
P91C2,2,10:00,00:35
P70C9,2,02:40,00:25
P15C4,2,13:30,00:25
P76C6,2,15:05,00:50
P17C2,2,19:10,00:50
P186C4,2,22:55,00:25
P198C4,2,11:55,00:25
P153C12,2,13:15,00:50
P165C4,2,22:25,01:25
P129C6,2,08:05,00:20
P107C10,2,10:30,00:55
P33C7,2,19:15,01:15
P90C11,2,11:20,00:35
P70C10,2,15:35,01:55
P47C1,2,09:10,02:30
P111C5,2,04:00,02:30
P65C4,2,10:10,02:30
P173C6,2,12:55,01:40
P172C4,2,13:55,00:30
P54C3,2,15:40,00:40
P23C3,2,11:55,01:15
P38C8,2,22:05,00:25
P95C10,2,12:15,00:20
P135C3,2,09:00,00:55
P43C1,2,20:25,00:25
P52C7,2,19:50,00:25
P159C3,2,11:55,00:45
P81C12,2,13:35,01:20
P203C4,2,15:00,00:25
P49C2,2,11:30,00:20
P20C8,2,18:55,01:50
P98C2,2,10:30,00:35
P91C9,2,22:00,02:30
P30C11,2,23:15,01:30
P115C3,2,14:30,00:45
P102C6,2,11:35,00:45
P212C4,2,17:40,00:20
P29C6,2,17:10,00:45
P138C1,2,14:40,01:25
P203C3,2,19:55,00:25
P98C4,2,11:55,00:50
P146C5,2,21:10,00:40
P212C10,2,09:00,00:25
P66C7,2,22:55,00:25
P161C5,2,20:15,00:30
P156C9,2,15:20,01:30
P101C2,2,15:25,00:30
P213C9,2,18:20,02:15
P176C6,2,21:45,02:25
P153C6,2,13:10,00:50
P157C11,2,10:05,00:40
P214C10,2,19:25,00:45
P119C1,2,17:15,01:45
P129C5,2,12:55,00:50
P112C4,2,17:20,02:40
P147C9,2,13:30,00:50
P9C7,2,13:15,01:10
P139C11,2,23:40,00:25
P133C8,2,16:45,00:45
P53C9,2,22:25,00:45
P53C4,2,05:00,01:00
P115C6,2,17:20,02:25
P69C5,2,16:45,01:20
P146C9,2,11:00,00:50
P85C6,2,17:40,01:30
P143C5,2,16:50,00:35
P198C7,2,10:40,02:30
P62C1,2,16:00,00:20
P28C11,2,08:20,00:20
P165C1,2,20:40,00:25
P100C7,2,15:00,01:00
P178C8,2,05:50,00:55
P115C8,2,17:45,00:30
P184C1,2,15:55,00:30
P198C1,2,11:55,00:45
P97C11,2,18:25,00:30
P27C7,2,13:00,00:40
P70C8,2,16:55,01:00
P7C3,2,22:45,00:30
P31C7,2,12:00,00:30
P134C6,2,19:00,01:25
P7C10,2,13:20,00:20
P72C3,2,17:55,00:30
P10RC11,2,20:10,00:20
P123C11,2,09:00,01:40
P123C7,2,07:05,02:20
P36C11,2,10:35,01:35
P83C12,2,20:10,00:20
P106C1,2,17:20,01:05
P179C7,2,11:50,00:30
P39C3,2,23:15,00:20
P51C2,2,16:20,01:25
P53C5,2,10:10,00:55
P134C5,2,21:40,00:55
P86C2,2,23:05,00:45
P12C12,2,15:30,02:35
P94C2,2,09:30,00:25
P41C5,2,14:00,00:25
P143C9,2,10:15,00:20
P60C10,2,12:20,00:25
P7C5,2,16:10,00:50
P196C9,2,14:40,01:05
P152C7,2,19:20,00:20
P73C10,2,09:10,00:25
P184C9,2,16:00,00:25
P180C7,2,16:20,01:30
P98C10,2,11:20,01:25
P173C4,2,09:30,01:30
P206C7,2,13:55,00:20
P9C1,2,17:35,00:40
P125C12,2,11:55,00:25
P86C9,2,17:15,00:50
P171C1,2,19:20,02:05
P43C7,2,18:00,00:20
P184C8,2,13:05,00:45
P16C9,2,19:50,02:00
P80C10,2,20:55,01:10
P20C12,2,20:15,01:25
P112C9,2,16:55,00:35
P141C12,2,16:45,01:45
P122C5,2,16:05,01:15
P135C2,2,13:45,00:20
P67C3,2,10:30,00:35
P151C5,2,08:25,01:30
P80C7,2,12:50,01:35
P199C12,2,14:35,00:20
P111C2,2,15:40,00:30
P28C3,2,14:15,00:55
P16C2,2,17:20,00:20
P207C2,2,12:30,00:50
P14C4,2,13:30,01:25
P84C12,2,16:25,00:20
P10RC7,2,08:05,01:30
P7C4,2,15:30,00:20
P132C7,2,19:40,02:30
P74C12,2,13:35,01:40
P131C3,2,10:15,00:45
P83C9,2,10:30,00:25
P83C5,2,15:15,00:30
P87C8,2,20:50,00:50
P86C12,2,16:45,00:50
P139C7,2,18:00,01:00
P75C11,2,15:10,00:50
P159C1,2,14:30,00:30
P9C9,2,15:35,01:00
P134C10,2,22:55,01:00
P25C4,2,13:50,02:35
P108C11,2,18:50,00:25
P3C8,2,19:25,01:10
P96C6,2,09:25,00:25
P1C6,2,07:40,00:40
P166C7,2,22:30,00:30
P158C6,2,15:25,01:50
P215C11,2,16:30,01:05
P159C10,2,03:50,00:25
P177C12,2,12:25,00:50
P30C1,2,16:30,01:30
P35C8,2,15:00,00:30
P176C4,2,17:15,02:35
P157C12,2,10:05,00:30
P173C9,2,20:00,01:15
P122C3,2,13:45,02:00
P126C4,2,21:30,00:40
P158C3,2,22:50,01:25
P74C11,2,14:40,00:40
P47C12,2,13:15,00:40
P33C4,2,17:15,02:15
P23C2,2,18:55,00:30
P139C3,2,08:40,01:10
P175C8,2,16:00,00:30
P52C1,2,16:15,00:55
P139C12,2,17:25,00:55
P60C12,2,16:40,00:45
P171C7,2,19:50,00:40
P52C4,2,12:40,00:35
P94C7,2,09:40,00:20
P61C6,2,09:05,01:35
P157C5,2,19:25,00:30
P69C4,2,10:20,00:45
P79C4,2,17:40,00:20
P190C7,2,21:45,00:30
P161C4,2,11:45,00:25
P7C8,2,21:15,00:55
P121C10,2,16:35,00:20
P153C11,2,15:30,00:20
P7C2,2,24:00,00:40
P92C5,2,12:25,02:25
