Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P112C10,2,18:00,00:20
P145C4,1,04:55,06:20
P165C5,2,13:45,00:20
P145C12,1,21:55,03:50
P133C4,2,20:10,00:20
P166C3,1,06:15,07:25
P68C3,2,20:10,02:30
P127C7,2,11:50,00:30
P89C8,2,07:50,00:20
P78C1,1,08:55,06:30
P82C11,1,09:00,01:15
P81C3,1,22:15,00:50
P67C2,2,15:30,02:35
P118C1,1,21:05,03:45
P85C12,1,18:55,12:30
P186C10,1,20:00,00:50
P129C3,2,13:10,01:10
P41C2,1,09:55,01:55
P194C5,2,17:10,01:15
P71C4,2,21:45,00:35
P153C1,1,15:40,03:35
P168C8,2,11:20,01:25
P173C7,1,07:40,03:40
P125C5,2,11:25,00:20
P57C12,1,11:20,02:20
P53C12,2,11:45,00:40
P197C10,2,12:50,00:20
P101C9,2,19:50,02:00
P153C3,2,22:50,00:25
P109C1,1,19:00,00:35
P137C8,2,16:45,01:45
P100C1,2,18:05,00:50
P146C10,2,12:10,00:25
P108C3,2,08:25,01:30
P91C2,1,19:40,02:00
P70C9,1,16:40,00:50
P15C4,2,16:15,01:20
P76C6,1,16:40,00:45
P17C2,2,12:30,00:50
P186C4,1,18:35,00:35
P198C4,1,15:30,12:40
P153C12,2,17:40,00:20
P165C4,2,19:40,02:30
P129C6,1,17:35,00:30
P107C10,2,10:30,00:25
P33C7,1,10:30,04:25
P90C11,2,11:30,01:25
P70C10,2,18:00,01:00
P47C1,1,20:35,01:50
P111C5,2,14:55,00:30
P65C4,1,18:05,01:55
P173C6,2,17:30,00:20
P172C4,2,23:35,00:55
P54C3,2,11:55,02:25
P23C3,2,07:40,00:40
P38C8,2,10:30,00:35
P95C10,2,14:30,00:20
P135C3,1,09:45,00:35
P43C1,2,12:25,00:50
P52C7,2,13:55,01:00
P159C3,2,17:15,00:50
P81C12,1,09:35,10:55
P203C4,1,13:10,02:15
P49C2,2,14:40,00:25
P20C8,2,10:50,00:30
P98C2,2,13:15,00:40
P91C9,2,22:25,01:10
P30C11,2,17:20,01:00
P115C3,1,15:20,01:40
P102C6,1,15:35,00:25
P212C4,2,16:40,00:45
P29C6,2,07:10,01:25
P138C1,2,12:40,00:35
P203C3,1,18:50,01:10
P98C4,1,15:10,03:45
P146C5,1,18:40,12:30
P212C10,1,16:55,02:15
P66C7,2,21:45,00:30
P161C5,1,19:20,00:20
P156C9,2,16:35,00:20
P101C2,2,13:50,01:30
P213C9,2,21:05,01:30
P176C6,1,08:50,10:30
P153C6,2,20:10,01:35
P157C11,2,22:40,01:30
P214C10,2,15:40,02:25
P119C1,1,18:30,01:05
P129C5,1,15:35,07:55
P112C4,1,18:30,02:55
P147C9,1,19:40,06:45
P9C7,1,14:35,00:45
P139C11,2,12:20,00:35
P133C8,1,20:45,03:05
P53C9,1,13:10,02:50
P53C4,1,13:30,02:50
P115C6,1,12:35,01:05
P69C5,1,14:05,05:50
P146C9,2,11:35,00:20
P85C6,2,10:55,00:20
P143C5,2,11:10,00:30
P198C7,2,12:45,01:30
P62C1,2,23:55,01:30
P28C11,1,16:20,07:40
P165C1,1,21:40,10:00
P100C7,2,11:35,00:50
P178C8,1,12:25,09:50
P115C8,1,18:35,03:35
P184C1,2,20:55,00:30
P198C1,1,14:00,01:20
P97C11,2,15:15,00:30
P27C7,1,08:15,06:55
P70C8,1,15:05,01:20
P7C3,1,17:05,02:20
P31C7,2,05:40,02:30
P134C6,2,07:50,01:30
P7C10,2,18:15,00:20
P72C3,1,18:30,00:55
P10RC11,1,10:05,01:30
P123C11,1,16:35,00:50
P123C7,2,13:55,00:40
P36C11,1,19:15,00:25
P83C12,1,14:25,03:40
P106C1,1,14:00,10:20
P179C7,2,06:55,00:20
P39C3,2,20:45,00:20
P51C2,1,19:05,01:20
P53C5,2,18:50,00:50
P134C5,2,12:40,00:20
P86C2,1,13:55,00:40
P12C12,2,11:45,00:30
P94C2,1,16:35,00:40
P41C5,2,16:30,00:40
P143C9,2,19:10,01:10
P60C10,2,13:30,00:45
P7C5,1,14:35,07:45
P196C9,2,11:35,00:20
P152C7,1,08:15,07:00
P73C10,1,18:35,01:15
P184C9,2,20:45,01:35
P180C7,2,10:25,00:50
P98C10,1,05:15,10:55
P173C4,2,21:35,01:30
P206C7,2,16:50,02:10
P9C1,2,22:00,00:50
P125C12,2,20:50,02:15
P86C9,2,16:00,00:20
P171C1,1,21:35,04:20
P43C7,1,14:45,00:30
P184C8,2,14:20,02:30
P16C9,1,16:40,00:45
P80C10,2,10:20,00:30
P20C12,1,18:30,10:40
P112C9,2,15:50,00:35
P141C12,2,12:40,01:00
P122C5,2,08:05,00:20
P135C2,1,06:35,07:00
P67C3,2,13:55,00:55
P151C5,2,20:05,00:20
P80C7,2,17:55,00:30
P199C12,2,07:00,01:15
P111C2,2,10:00,00:20
P28C3,2,17:20,00:20
P16C2,2,18:50,00:50
P207C2,2,08:35,00:45
P14C4,2,10:40,00:50
P84C12,1,08:50,04:10
P10RC7,1,13:50,02:10
P7C4,2,13:10,00:40
P132C7,1,14:45,01:35
P74C12,2,13:30,00:40
P131C3,2,11:45,02:15
P83C9,1,13:00,06:00
P83C5,2,11:50,00:45
P87C8,1,08:45,09:10
P86C12,1,11:55,05:00
P139C7,2,08:35,02:30
P75C11,1,09:50,03:25
P159C1,1,19:00,02:05
P9C9,2,13:50,00:30
P134C10,2,14:05,00:30
P25C4,1,11:10,04:20
P108C11,2,20:35,00:30
P3C8,1,16:30,00:40
P96C6,1,10:20,01:30
P1C6,2,13:00,00:20
P166C7,1,11:45,05:40
P158C6,1,15:15,03:00
P215C11,1,11:45,04:00
P159C10,1,08:00,00:40
P177C12,2,12:15,00:55
P30C1,2,12:10,00:40
P35C8,1,12:15,00:35
P176C4,2,15:10,01:20
P157C12,1,11:25,02:00
P173C9,1,12:20,05:45
P122C3,1,13:15,13:50
P126C4,2,12:40,01:00
P158C3,2,22:40,00:55
P74C11,2,18:25,00:45
P47C12,1,19:10,02:55
P33C4,2,13:55,00:30
P23C2,1,08:45,01:05
P139C3,1,22:30,00:20
P175C8,1,19:40,04:15
P52C1,1,10:25,07:00
P139C12,2,07:55,00:30
P60C12,1,14:00,05:15
P171C7,1,19:55,06:55
P52C4,1,10:40,10:30
P94C7,1,11:25,01:15
P61C6,2,10:40,00:20
P157C5,1,06:50,01:00
P69C4,2,21:40,00:20
P79C4,1,09:55,03:05
P190C7,2,11:40,00:30
P161C4,2,21:00,01:10
P7C8,2,14:45,00:45
P121C10,2,11:20,00:30
P153C11,1,16:30,01:30
P7C2,2,13:50,00:50
P92C5,2,18:35,00:20
