Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P153C2,2,12:00,00:20
P185C12,2,14:05,00:20
P130C4,2,12:00,02:15
P157C7,2,14:00,02:10
P209C7,2,17:00,02:00
P63C5,2,23:10,00:20
P188C11,2,09:00,02:20
P92C4,2,14:10,00:20
P202C4,2,15:10,02:10
P137C3,2,16:20,02:10
P129C7,2,19:05,02:00
P26C12,2,11:40,02:05
P199C3,2,03:40,02:15
P96C1,2,14:25,02:10
P215C7,2,15:05,00:20
P88C5,2,14:20,02:10
P55C2,2,12:35,00:20
P189C5,2,11:35,02:05
P118C5,2,06:05,02:10
P1C7,2,19:00,02:15
P127C2,2,15:10,02:10
P73C5,2,15:55,00:20
P109C9,2,03:20,00:20
P184C10,2,16:50,00:25
P78C10,2,14:20,00:20
P214C7,2,09:55,02:05
P127C12,2,08:00,02:00
P4C11,2,13:00,02:20
P193C4,2,23:10,02:10
P143C1,2,19:40,00:20
P206C6,2,11:50,00:20
P38C2,2,15:55,02:15
P30C10,2,19:20,02:05
P193C6,2,12:40,02:00
P143C11,2,18:00,00:20
P15C11,2,02:15,02:15
P156C4,2,14:00,00:20
P155C12,2,09:45,02:10
P211C2,2,16:20,00:25
P147C3,2,19:35,00:20
P28C5,2,11:05,00:20
P5C7,2,14:55,00:25
P7C9,2,15:05,02:30
P9C2,2,23:25,00:25
P57C4,2,17:20,02:15
P177C7,2,16:10,00:20
P110C10,2,07:25,00:20
P113C3,2,09:25,02:00
P174C1,2,11:45,02:10
P28C4,2,15:25,02:05
P64C1,2,16:05,02:15
P118C12,2,20:05,02:15
P199C8,2,10:00,00:25
P114C6,2,19:55,02:15
P5C5,2,12:35,00:25
P164C3,2,16:40,00:25
P53C8,2,02:20,02:05
P165C3,2,15:25,00:20
P83C4,2,12:05,00:20
P177C2,2,14:55,00:20
P153C4,2,14:20,02:15
P214C4,2,18:45,02:15
P30C4,2,22:40,00:20
P14C9,2,09:35,01:55
P27C8,2,17:10,00:20
P11C12,2,14:40,02:20
P25C2,2,12:30,02:20
P52C2,2,17:05,00:20
P145C9,2,08:50,02:15
P113C6,2,12:50,00:25
P4C3,2,18:40,02:15
P16C10,2,17:15,02:05
P197C8,2,13:10,00:20
P114C9,2,12:05,02:10
P46C1,2,17:30,02:10
P57C9,2,15:05,00:20
P151C9,2,20:45,02:10
P43C8,2,10:55,00:25
P116C11,2,10:15,02:20
P197C7,2,15:00,00:20
P172C9,2,13:40,02:10
P54C5,2,13:15,02:05
P101C3,2,19:55,02:15
P123C6,2,12:25,02:10
P168C3,2,09:25,00:20
P34C8,2,11:00,02:15
P5C4,2,20:50,00:25
P16C5,2,13:05,02:15
P99C8,2,13:15,00:20
P120C9,2,17:30,00:20
P114C1,2,17:00,02:05
P69C10,2,16:25,00:20
P199C9,2,14:20,02:20
P115C11,2,16:40,02:15
P80C9,2,24:00,02:05
P110C9,2,06:45,00:20
P150C9,2,15:50,00:20
P133C5,2,18:45,00:20
P60C6,2,17:20,00:20
P15C8,2,17:45,00:20
P207C5,2,12:45,02:00
P125C3,2,19:30,00:20
P46C10,2,20:25,02:20
P151C8,2,11:20,02:15
P201C2,2,15:10,02:05
P58C6,2,20:10,00:20
P160C6,2,13:50,00:20
P41C10,2,15:30,02:20
P126C7,2,13:40,02:15
P105C6,2,20:45,02:05
P185C2,2,13:10,02:05
P58C11,2,12:50,02:05
P15C6,2,15:05,00:20
P146C11,2,19:00,00:20
P154C4,2,14:30,00:20
P180C10,2,22:25,02:00
P209C4,2,17:00,02:05
P4C6,2,16:20,00:20
P52C9,2,15:35,00:25
P121C1,2,12:40,00:20
P189C7,2,16:40,02:10
P207C4,2,13:25,02:15
P110C6,2,10:00,00:25
P182C7,2,16:50,02:05
P126C1,2,15:10,02:10
P81C6,2,11:55,00:25
P98C1,2,15:15,00:20
P118C6,2,06:50,02:05
P211C5,2,10:30,02:20
P183C12,2,12:00,00:25
P199C2,2,17:20,00:20
P82C2,2,17:40,00:20
P191C1,2,07:40,02:00
P36C12,2,07:50,01:50
P27C10,2,21:10,02:00
P29C4,2,19:35,02:20
P101C1,2,14:10,02:15
P5C9,2,15:25,00:20
P186C12,2,06:20,02:00
P163C2,2,20:50,00:20
P4C7,2,07:30,00:20
P37C3,2,18:05,02:20
P70C12,2,17:20,00:20
P28C6,2,15:35,02:00
P158C10,2,23:40,02:10
P214C1,2,10:55,00:20
P184C12,2,09:05,00:20
P113C8,2,16:45,02:05
P173C5,2,17:50,02:15
P165C6,2,13:55,00:20
P177C9,2,15:25,02:10
P92C7,2,15:00,00:20
P107C4,2,18:00,02:05
P206C5,2,16:05,01:55
P62C9,2,13:45,02:05
P97C8,2,16:55,02:20
P116C2,2,17:10,02:10
P4C8,2,10:40,02:15
P115C1,2,17:55,02:20
P87C10,2,07:55,00:20
P157C4,2,17:55,02:15
P67C8,2,16:40,00:25
P174C9,2,07:50,02:15
P112C2,2,18:15,00:20
P38C3,2,10:55,00:25
P153C9,2,23:05,00:25
P117C10,2,21:50,00:25
P13C2,2,09:30,02:20
P85C3,2,21:35,00:25
P130C12,2,09:10,02:15
P178C6,2,16:20,00:20
P10RC10,2,13:40,00:20
P190C2,2,09:30,02:10
P77C8,2,11:25,00:20
P189C6,2,11:05,00:20
P209C8,2,19:20,02:15
P159C11,2,12:50,02:20
P110C12,2,15:05,02:20
P119C11,2,20:15,02:15
P62C2,2,23:35,01:55
P112C10,2,18:05,00:20
P145C4,2,10:30,00:25
P165C5,2,13:40,02:20
P145C12,2,14:35,02:10
P133C4,2,16:15,02:05
P166C3,2,20:00,01:55
P68C3,2,17:00,00:25
P127C7,2,19:20,01:50
P89C8,2,08:05,02:10
P78C1,2,17:50,00:20
P82C11,2,18:20,02:10
P81C3,2,10:30,00:25
P67C2,2,12:05,02:10
P118C1,2,11:30,02:10
P85C12,2,13:15,02:20
P186C10,2,14:30,02:10
P129C3,2,10:25,00:20
P41C2,2,14:30,00:20
P194C5,2,18:50,02:15
P71C4,2,11:55,00:20
P153C1,2,12:55,02:10
P168C8,2,16:30,00:20
P173C7,2,10:50,02:10
P125C5,2,10:50,02:10
P57C12,2,11:00,02:15
P53C12,2,08:15,02:10
P197C10,2,14:40,00:25
P101C9,2,14:40,00:20
P153C3,2,18:35,02:05
P109C1,2,21:15,02:10
P137C8,2,21:40,02:10
P100C1,2,16:40,02:05
P146C10,2,15:30,02:25
P108C3,2,14:20,00:25
P91C2,2,09:30,02:10
P70C9,2,17:45,00:20
P15C4,2,21:15,00:25
P76C6,2,12:00,02:00
P17C2,2,13:50,00:25
P186C4,2,03:20,02:10
P198C4,2,11:00,02:20
P153C12,2,14:15,00:20
P165C4,2,13:00,02:15
P129C6,2,10:40,02:05
P107C10,2,14:05,00:25
P33C7,2,09:10,02:10
P90C11,2,19:35,02:00
P70C10,2,09:00,00:25
P47C1,2,07:35,00:25
P111C5,2,02:55,00:20
P65C4,2,13:45,00:20
P173C6,2,17:15,00:20
P172C4,2,17:30,00:20
P54C3,2,17:50,02:10
P23C3,2,10:55,00:20
P38C8,2,11:20,00:25
P95C10,2,13:55,02:25
P135C3,2,12:15,00:25
P43C1,2,22:30,02:00
P52C7,2,11:35,02:10
P159C3,2,13:00,00:20
P81C12,2,14:30,02:15
P203C4,2,18:45,00:20
P49C2,2,14:15,02:10
P20C8,2,15:15,00:20
P98C2,2,12:45,02:10
P91C9,2,15:15,00:20
P30C11,2,22:05,00:20
P115C3,2,13:30,02:05
P102C6,2,14:10,02:05
P212C4,2,15:35,02:35
P29C6,2,15:10,00:20
P138C1,2,06:05,02:10
P203C3,2,12:00,00:20
P98C4,2,15:15,00:20
P146C5,2,18:55,00:20
P212C10,2,14:25,02:00
P66C7,2,16:30,00:20
P161C5,2,10:10,02:10
P156C9,2,16:30,02:15
P101C2,2,12:00,00:20
P213C9,2,08:25,02:10
P176C6,2,17:30,00:25
P153C6,2,13:45,02:15
P157C11,2,14:20,02:00
P214C10,2,18:40,02:05
P119C1,2,21:35,02:15
P129C5,2,19:30,02:20
P112C4,2,18:20,00:25
P147C9,2,21:40,00:20
P9C7,2,22:20,02:10
P139C11,2,12:10,02:15
P133C8,2,17:55,00:25
P53C9,2,17:20,00:25
P53C4,2,12:05,02:00
P115C6,2,15:50,00:20
P69C5,2,16:20,00:30
P146C9,2,07:05,02:00
P85C6,2,13:55,02:15
P143C5,2,08:45,02:15
P198C7,2,18:30,02:10
