Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P27C8,2,17:30,01:20
P11C12,1,13:40,11:35
P25C2,2,06:15,01:10
P52C2,2,13:35,00:35
P145C9,2,15:15,00:20
P113C6,1,17:45,13:55
P4C3,2,18:20,01:20
P16C10,1,19:30,01:15
P197C8,1,12:30,05:30
P114C9,2,16:05,01:20
P46C1,1,14:55,04:40
P57C9,2,20:20,01:30
P151C9,1,16:45,03:20
P43C8,1,13:45,06:05
P116C11,1,21:10,00:45
P197C7,2,23:40,00:20
P172C9,2,14:35,01:20
P54C5,2,17:00,01:20
P101C3,2,23:20,01:15
P123C6,2,19:30,01:10
P168C3,2,18:40,01:25
P34C8,2,22:10,00:35
P5C4,1,10:45,01:30
P16C5,1,12:25,12:30
P99C8,2,20:10,00:20
P120C9,2,19:05,00:30
P114C1,2,13:40,01:30
P69C10,2,14:50,00:35
P199C9,1,11:25,00:55
P115C11,1,17:40,07:20
P80C9,1,12:50,05:05
P110C9,2,15:05,00:20
P150C9,2,22:55,00:35
P133C5,1,12:35,09:25
P60C6,2,21:35,01:25
P15C8,1,09:50,02:20
P207C5,1,11:25,00:25
P125C3,2,11:20,01:20
P46C10,2,09:10,01:15
P151C8,1,11:45,04:10
P201C2,2,15:15,00:30
P58C6,2,22:05,01:20
P160C6,1,15:40,02:35
P41C10,1,14:35,01:55
P126C7,2,08:35,01:25
P105C6,1,17:25,09:05
P185C2,2,20:05,00:20
P58C11,1,10:00,00:35
P15C6,1,16:25,13:40
P146C11,1,08:55,00:35
P154C4,2,22:55,01:20
P180C10,2,20:45,01:20
P209C4,2,17:10,01:20
P4C6,1,05:55,11:50
P52C9,2,20:50,00:20
P121C1,1,16:35,03:10
P189C7,1,12:20,03:20
P207C4,2,11:30,01:20
P110C6,1,19:05,01:45
P182C7,2,22:15,01:15
P126C1,1,08:35,03:00
P81C6,1,16:05,07:25
P98C1,1,17:00,00:20
P118C6,1,22:40,07:30
P211C5,2,18:15,01:20
P183C12,2,14:00,01:25
P199C2,1,09:20,06:25
P82C2,2,18:00,01:05
P191C1,1,16:30,12:00
P36C12,2,12:15,01:30
P27C10,1,21:15,03:50
P29C4,2,20:10,01:30
P101C1,2,10:35,01:25
P5C9,2,15:05,01:35
P186C12,2,07:50,00:20
P163C2,1,10:25,01:15
P4C7,1,22:15,00:50
P37C3,2,15:30,01:15
P70C12,2,14:00,01:15
P28C6,1,11:45,00:50
P158C10,2,13:10,00:20
P214C1,2,14:40,00:25
P184C12,2,21:45,01:15
P113C8,1,16:05,08:10
P173C5,2,08:45,01:25
P165C6,1,11:20,02:20
P177C9,2,11:45,00:25
P92C7,1,14:05,01:40
P107C4,2,20:55,00:25
P206C5,2,16:55,01:20
P62C9,1,15:25,02:55
P97C8,2,12:10,01:25
P116C2,1,13:05,08:30
P4C8,2,19:55,01:20
P115C1,2,16:15,01:15
P87C10,2,03:20,01:20
P157C4,1,22:15,00:35
P67C8,1,15:30,12:40
P174C9,2,17:40,01:25
P112C2,2,14:30,00:25
P38C3,2,20:05,00:30
P153C9,1,11:30,04:25
P117C10,2,11:30,01:20
P13C2,1,14:25,01:25
P85C3,2,17:30,01:20
P130C12,2,10:25,00:25
P178C6,1,23:35,03:05
P10RC10,2,23:35,00:25
P190C2,1,08:25,03:50
P77C8,2,10:30,00:35
P189C6,2,16:30,00:20
P209C8,1,13:45,02:45
P159C11,2,10:50,01:20
P110C12,2,10:05,00:25
P119C11,1,13:10,02:15
P62C2,2,14:40,00:30
P112C10,1,11:05,00:50
P145C4,1,08:35,11:40
P165C5,1,15:20,01:40
P145C12,1,15:35,00:25
P133C4,2,16:40,01:15
P166C3,2,09:05,00:35
P68C3,1,18:40,12:30
P127C7,1,16:55,02:15
P89C8,2,21:45,01:15
P78C1,1,20:30,00:20
P82C11,2,16:35,01:20
P81C3,1,14:50,05:40
P67C2,2,21:05,00:20
P118C1,2,18:05,01:20
P85C12,2,15:25,01:15
P186C10,2,19:15,00:25
P129C3,2,19:05,01:25
P41C2,1,06:45,00:45
P194C5,2,12:20,01:15
P71C4,1,07:55,03:05
P153C1,1,13:10,02:50
P168C8,1,13:30,02:50
P173C7,1,12:35,01:05
P125C5,1,14:05,05:50
P57C12,2,11:35,00:20
P53C12,1,14:10,09:30
P197C10,2,19:50,01:20
P101C9,2,10:05,01:20
P153C3,1,21:40,10:00
P109C1,2,11:35,01:20
P137C8,1,09:20,09:50
P100C1,1,18:35,03:35
P146C10,2,20:55,00:20
P108C3,1,17:50,01:20
P91C2,2,17:40,01:20
P70C9,1,17:05,02:20
P15C4,2,05:40,01:25
P76C6,1,16:20,03:55
P17C2,2,11:10,01:20
P186C4,1,15:05,01:40
P198C4,2,16:30,00:20
P153C12,1,14:00,10:20
P165C4,2,06:55,01:20
P129C6,1,15:45,13:55
P107C10,2,11:30,01:25
P33C7,1,18:10,02:25
P90C11,2,12:40,00:20
P70C10,2,16:30,01:30
P47C1,2,16:30,01:20
P111C5,1,11:35,05:45
P65C4,1,08:00,01:25
P173C6,2,21:05,00:20
P172C4,1,09:25,01:15
P54C3,2,20:45,00:25
P23C3,2,18:40,01:15
P38C8,2,18:15,01:20
P95C10,2,19:30,01:25
P135C3,2,18:05,01:15
P43C1,2,16:20,00:20
P52C7,1,14:45,00:30
P159C3,2,14:20,01:15
P81C12,2,19:30,01:20
P203C4,1,05:45,08:30
P49C2,1,12:25,00:40
P20C8,1,15:30,04:00
P98C2,1,18:10,07:00
P91C9,2,13:55,01:25
P30C11,1,16:20,00:25
P115C3,2,18:45,01:15
P102C6,1,09:40,02:15
P212C4,2,16:15,01:20
P29C6,2,18:50,00:20
P138C1,1,05:05,01:40
P203C3,1,17:05,12:55
P98C4,1,06:40,10:45
P146C5,1,19:15,04:10
P212C10,1,13:50,02:10
P66C7,2,13:10,01:10
P161C5,2,08:30,00:30
P156C9,2,15:25,00:30
P101C2,1,15:25,06:00
P213C9,2,11:50,00:30
P176C6,2,07:00,01:20
P153C6,1,16:50,03:25
P157C11,1,19:00,02:05
P214C10,2,13:50,00:20
P119C1,2,17:30,01:20
P129C5,2,13:00,01:20
P112C4,1,17:35,01:30
P147C9,2,13:00,00:25
P9C7,1,13:40,00:25
P139C11,1,16:15,03:00
P133C8,1,11:45,04:00
P53C9,1,08:00,00:40
P53C4,2,12:15,00:20
P115C6,2,16:20,01:20
P69C5,1,11:25,02:00
P146C9,1,12:20,05:45
P85C6,1,13:15,13:50
P143C5,2,12:40,01:10
P198C7,2,22:40,01:20
