Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P57C9,2,19:55,02:15
P151C9,2,12:35,00:25
P43C8,2,16:40,00:25
P116C11,2,02:20,02:05
P197C7,2,15:25,00:20
P172C9,2,12:05,00:20
P54C5,2,14:55,00:20
P101C3,2,14:20,02:15
P123C6,2,18:45,02:15
P168C3,2,22:40,00:20
P34C8,2,09:35,01:55
P5C4,2,17:10,00:20
P16C5,2,14:40,02:20
P99C8,2,12:30,02:20
P120C9,2,17:05,00:20
P114C1,2,08:50,02:15
P69C10,2,12:50,00:25
P199C9,2,18:40,02:15
P115C11,2,17:15,02:05
P80C9,2,13:10,00:20
P110C9,2,12:05,02:10
P150C9,2,17:30,02:10
P133C5,2,15:05,00:20
P60C6,2,20:45,02:10
P15C8,2,10:55,00:25
P207C5,2,10:15,02:20
P125C3,2,15:00,00:20
P46C10,2,13:40,02:10
P151C8,2,13:15,02:05
P201C2,2,19:55,02:15
P58C6,2,12:25,02:10
P160C6,2,09:25,00:20
P41C10,2,11:00,02:15
P126C7,2,20:50,00:25
P105C6,2,13:05,02:15
P185C2,2,13:15,00:20
P58C11,2,17:30,00:20
P15C6,2,17:00,02:05
P146C11,2,16:25,00:20
P154C4,2,14:20,02:20
P180C10,2,16:40,02:15
P209C4,2,24:00,02:05
P4C6,2,06:45,00:20
P52C9,2,15:50,00:20
P121C1,2,18:45,00:20
P189C7,2,17:20,00:20
P207C4,2,17:45,00:20
P110C6,2,12:45,02:00
P182C7,2,19:30,00:20
P126C1,2,20:25,02:20
P81C6,2,11:20,02:15
P98C1,2,15:10,02:05
P118C6,2,20:10,00:20
P211C5,2,13:50,00:20
P183C12,2,15:30,02:20
P199C2,2,13:40,02:15
P82C2,2,20:45,02:05
P191C1,2,13:10,02:05
P36C12,2,12:50,02:05
P27C10,2,15:05,00:20
P29C4,2,19:00,00:20
P101C1,2,14:30,00:20
P5C9,2,22:25,02:00
P186C12,2,17:00,02:05
P163C2,2,16:20,00:20
P4C7,2,15:35,00:25
P37C3,2,12:40,00:20
P70C12,2,16:40,02:10
P28C6,2,13:25,02:15
P158C10,2,10:00,00:25
P214C1,2,16:50,02:05
P184C12,2,15:10,02:10
P113C8,2,11:55,00:25
P173C5,2,15:15,00:20
P165C6,2,06:50,02:05
P177C9,2,10:30,02:20
P92C7,2,12:00,00:25
P107C4,2,17:20,00:20
P206C5,2,17:40,00:20
P62C9,2,07:40,02:00
P97C8,2,07:50,01:50
P116C2,2,21:10,02:00
P4C8,2,19:35,02:20
P115C1,2,14:10,02:15
P87C10,2,15:25,00:20
P157C4,2,06:20,02:00
