Customer ID,Charging Level,Start Time(HH:MM),Duration(HH:MM)
P147C3,1,14:55,04:30
P28C5,1,09:30,01:40
P5C7,1,13:45,00:55
P7C9,1,14:20,10:55
P9C2,1,06:05,03:00
P57C4,1,03:00,08:55
P177C7,1,14:40,01:20
P110C10,1,20:15,03:30
P113C3,1,20:40,09:00
P174C1,1,09:20,03:30
P28C4,1,11:25,03:25
P64C1,1,11:50,00:35
P118C12,1,19:40,01:45
P199C8,1,11:10,01:30
P114C6,1,15:10,02:15
P5C5,1,17:30,12:35
P164C3,1,11:35,06:25
P53C8,1,15:10,03:55
P165C3,1,15:15,00:55
P83C4,1,09:05,09:30
P177C2,1,15:10,05:50
P153C4,1,15:15,07:25
P214C4,1,19:10,06:35
P30C4,1,16:00,06:35
P14C9,1,17:20,01:50
P27C8,1,09:25,06:50
P11C12,1,07:35,02:40
P25C2,1,17:05,00:50
P52C2,1,05:00,06:05
P145C9,1,04:55,01:10
P113C6,1,15:40,02:35
P4C3,1,22:50,02:10
P16C10,1,07:55,02:55
P197C8,1,18:50,01:45
P114C9,1,03:50,01:30
P46C1,1,11:05,05:35
P57C9,1,20:00,02:35
P151C9,1,08:50,12:35
P43C8,1,15:45,00:50
P116C11,1,10:40,08:35
P197C7,1,19:05,02:55
P172C9,1,07:55,01:30
P54C5,1,15:55,00:55
P101C3,1,16:30,09:40
P123C6,1,19:55,00:25
P168C3,1,07:50,05:35
P34C8,1,15:55,00:50
P5C4,1,09:10,06:25
P16C5,1,18:30,06:50
P99C8,1,12:00,02:25
P120C9,1,04:35,08:00
P114C1,1,02:00,00:20
P69C10,1,11:20,01:10
P199C9,1,13:45,11:20
P115C11,1,09:35,04:25
P80C9,1,12:50,01:35
P110C9,1,13:40,02:15
P150C9,1,16:20,03:45
P133C5,1,11:50,02:45
P60C6,1,09:05,04:25
P15C8,1,06:35,01:25
P207C5,1,10:50,02:00
P125C3,1,10:50,06:20
P46C10,1,17:50,02:45
P151C8,1,22:10,00:20
P201C2,1,10:40,00:55
P58C6,1,16:55,07:50
P160C6,1,23:20,06:20
P41C10,1,17:25,05:35
P126C7,1,12:15,02:40
P105C6,1,10:50,04:10
P185C2,1,15:00,04:30
P58C11,1,04:05,03:05
P15C6,1,11:15,03:40
P146C11,1,14:20,00:30
P154C4,1,16:50,01:30
P180C10,1,13:40,11:35
P209C4,1,21:50,05:05
P4C6,1,21:50,07:35
P52C9,1,09:45,01:50
P121C1,1,14:35,04:45
P189C7,1,12:05,03:55
P207C4,1,14:35,12:30
P110C6,1,20:30,04:00
P182C7,1,12:40,13:55
P126C1,1,17:15,06:30
P81C6,1,09:40,02:00
P98C1,1,19:35,12:30
P118C6,1,17:20,02:40
P211C5,1,13:40,13:45
P183C12,1,16:40,01:15
P199C2,1,10:05,05:30
P82C2,1,18:30,00:40
P191C1,1,20:15,01:35
P36C12,1,16:50,00:50
P27C10,1,13:05,03:45
P29C4,1,11:40,03:40
P101C1,1,16:45,03:20
P5C9,1,10:15,02:10
P186C12,1,13:25,00:45
P163C2,1,17:20,11:30
P4C7,1,09:55,01:15
P37C3,1,04:45,03:50
P70C12,1,15:10,05:50
P28C6,1,15:20,00:50
P158C10,1,12:35,00:30
P214C1,1,12:30,02:25
P184C12,1,17:00,01:05
P113C8,1,14:55,00:40
P173C5,1,18:45,10:05
P165C6,1,19:40,01:30
P177C9,1,12:50,05:10
P92C7,1,13:00,02:00
P107C4,1,10:35,06:20
P206C5,1,21:15,06:40
P62C9,1,13:10,01:00
P97C8,1,20:40,01:05
P116C2,1,13:05,02:05
P4C8,1,16:40,06:05
P115C1,1,11:25,00:55
P87C10,1,12:35,07:20
P157C4,1,08:35,08:40
P67C8,1,11:10,01:40
P174C9,1,10:55,01:15
P112C2,1,18:25,04:05
P38C3,1,13:50,09:25
P153C9,1,21:35,05:35
P117C10,1,09:40,02:20
P13C2,1,02:25,00:25
P85C3,1,23:15,13:40
P130C12,1,16:35,01:05
P178C6,1,17:35,12:40
P10RC10,1,12:05,01:30
P190C2,1,09:40,10:00
P77C8,1,17:05,08:35
P189C6,1,11:45,04:10
P209C8,1,17:40,01:20
P159C11,1,15:00,05:10
P110C12,1,12:10,09:30
P119C11,1,09:30,00:35
P62C2,1,08:30,02:25
P112C10,1,10:25,01:25
P145C4,1,23:35,01:35
P165C5,1,20:10,02:35
P145C12,1,03:15,01:25
P133C4,1,14:20,12:10
P166C3,1,10:55,09:05
P68C3,1,22:25,02:35
P127C7,1,13:55,11:15
P89C8,1,09:55,00:35
P78C1,1,12:30,13:40
P82C11,1,14:00,00:35
P81C3,1,20:20,05:55
P67C2,1,08:30,02:10
P118C1,1,16:00,01:15
P85C12,1,17:30,01:00
P186C10,1,19:55,01:15
P129C3,1,17:35,09:40
P41C2,1,05:55,11:50
P194C5,1,15:10,00:25
P71C4,1,18:40,03:10
P153C1,1,08:15,04:30
P168C8,1,17:25,03:20
P173C7,1,17:40,09:10
P125C5,1,12:40,12:25
P57C12,1,19:05,01:45
P53C12,1,16:05,04:45
P197C10,1,20:50,03:00
P101C9,1,10:05,07:25
P153C3,1,10:25,00:20
P109C1,1,13:15,07:30
P137C8,1,15:20,01:10
P100C1,1,17:55,01:40
P146C10,1,16:55,00:35
P108C3,1,05:25,06:25
P91C2,1,15:15,02:45
P70C9,1,04:55,06:20
P15C4,1,16:30,12:00
P76C6,1,16:10,04:30
P17C2,1,11:05,03:50
P186C4,1,18:15,07:25
P198C4,1,18:30,02:00
P153C12,1,11:15,00:30
P165C4,1,14:25,11:55
P129C6,1,09:40,13:05
P107C10,1,09:00,01:15
P33C7,1,05:05,00:50
P90C11,1,20:55,01:05
P70C10,1,13:35,03:45
P47C1,1,09:00,12:30
P111C5,1,11:45,00:50
P65C4,1,20:45,05:15
P173C6,1,23:20,08:35
P172C4,1,09:55,01:55
P54C3,1,18:35,00:35
P23C3,1,22:10,09:45
P38C8,1,15:40,03:35
P95C10,1,16:05,08:10
P135C3,1,21:30,03:40
P43C1,1,23:20,00:55
P52C7,1,13:15,02:20
P159C3,1,18:35,04:10
P81C12,1,12:25,01:35
P203C4,1,22:20,01:40
P49C2,1,16:15,05:15
P20C8,1,19:00,00:35
P98C2,1,22:40,00:50
P91C9,1,17:20,02:55
P30C11,1,23:10,12:55
P115C3,1,09:55,04:10
P102C6,1,07:55,08:30
P212C4,1,19:40,02:00
P29C6,1,13:05,00:50
P138C1,1,15:25,03:35
P203C3,1,18:05,12:50
P98C4,1,16:40,00:45
P146C5,1,16:20,13:55
P212C10,1,22:15,00:35
P66C7,1,03:30,00:20
P161C5,1,07:35,01:00
P156C9,1,16:55,02:10
P101C2,1,12:55,00:30
P213C9,1,19:20,01:20
P176C6,1,10:30,04:25
P153C6,1,16:05,00:45
P157C11,1,17:15,01:55
P214C10,1,14:30,01:50
P119C1,1,18:25,02:10
P129C5,1,15:00,01:55
P112C4,1,23:35,03:05
P147C9,1,18:05,03:50
P9C7,1,21:40,02:25
P139C11,1,23:50,02:00
P133C8,1,14:45,00:25
P53C9,1,13:35,00:35
P53C4,1,19:45,04:55
P115C6,1,10:15,02:45
P69C5,1,15:50,02:45
P146C9,1,15:50,01:50
P85C6,1,16:30,10:55
P143C5,1,07:45,02:40
P198C7,1,19:10,02:15
P62C1,1,20:40,05:15
P28C11,1,15:50,01:55
P165C1,1,11:05,00:50
P100C7,1,12:35,11:40
P178C8,1,14:15,00:45
P115C8,1,14:15,01:50
P184C1,1,15:35,00:25
P198C1,1,21:50,06:55
P97C11,1,19:05,05:45
P27C7,1,05:20,01:10
P70C8,1,08:35,01:00
P7C3,1,13:40,09:30
P31C7,1,18:40,12:30
P134C6,1,08:55,02:15
P7C10,1,15:35,02:15
P72C3,1,11:10,00:20
P10RC11,1,20:55,12:50
P123C11,1,11:25,00:50
P123C7,1,07:20,01:10
P36C11,1,13:15,02:50
P83C12,1,11:50,10:30
P106C1,1,15:25,03:00
P179C7,1,14:45,01:05
P39C3,1,12:10,09:25
P51C2,1,18:30,01:05
P53C5,1,10:05,07:55
P134C5,1,11:45,02:55
P86C2,1,13:55,06:45
P12C12,1,08:05,01:25
P94C2,1,21:25,00:45
P41C5,1,20:35,03:05
P143C9,1,07:40,04:15
P60C10,1,13:35,01:45
P7C5,1,13:30,02:50
P196C9,1,11:05,08:10
P152C7,1,16:50,01:05
P73C10,1,13:00,01:50
P184C9,1,09:45,00:55
P180C7,1,14:40,12:35
P98C10,1,12:50,01:45
P173C4,1,23:15,09:30
P206C7,1,18:25,09:55
P9C1,1,10:05,02:55
P125C12,1,16:35,07:40
P86C9,1,11:30,10:00
P171C1,1,18:05,04:45
P43C7,1,22:30,01:35
P184C8,1,12:25,09:50
P16C9,1,13:50,03:35
P80C10,1,15:15,03:30
P20C12,1,11:40,02:50
P112C9,1,14:35,01:20
P141C12,1,15:45,00:20
P122C5,1,13:45,06:55
P135C2,1,11:50,01:20
P67C3,1,11:35,02:20
P151C5,1,17:55,04:15
P80C7,1,17:00,02:10
P199C12,1,18:45,03:55
P111C2,1,18:30,00:55
P28C3,1,04:40,01:30
P16C2,1,08:35,00:50
P207C2,1,17:30,03:45
P14C4,1,15:05,01:40
P84C12,1,19:15,00:25
P10RC7,1,12:50,01:30
P7C4,1,05:40,03:40
P132C7,1,08:45,02:00
P74C12,1,09:45,00:55
P131C3,1,06:25,00:35
P83C9,1,12:25,00:20
P83C5,1,19:55,02:25
P87C8,1,15:45,13:55
P86C12,1,19:05,01:20
P139C7,1,19:35,02:25
P75C11,1,18:10,02:25
P159C1,1,15:10,03:45
P9C9,1,13:55,00:40
P134C10,1,16:05,09:30
P25C4,1,09:40,00:40
P108C11,1,15:10,08:05
P3C8,1,12:55,00:20
P96C6,1,18:25,06:30
P1C6,1,17:30,05:45
P166C7,1,06:20,01:25
P158C6,1,16:10,07:45
P215C11,1,19:35,09:35
P159C10,1,13:50,08:45
P177C12,1,13:00,07:00
P30C1,1,09:25,01:15
P35C8,1,19:50,02:05
P176C4,1,18:50,07:55
P157C12,1,15:05,07:50
P173C9,1,05:15,10:55
P122C3,1,19:15,00:55
P126C4,1,18:45,03:35
P158C3,1,09:55,00:45
P74C11,1,15:40,04:20
P47C12,1,11:45,01:10
P33C4,1,18:20,00:30
P23C2,1,17:10,02:25
P139C3,1,22:20,05:10
P175C8,1,16:40,00:45
P52C1,1,18:45,10:15
P139C12,1,09:50,03:55
P60C12,1,18:30,10:40
P171C7,1,16:30,03:15
P52C4,1,05:45,08:30
P94C7,1,12:20,04:15
P61C6,1,17:10,00:40
P157C5,1,01:00,04:00
P69C4,1,06:35,07:00
P79C4,1,17:10,09:10
P190C7,1,22:40,10:50
P161C4,1,16:20,00:25
P7C8,1,17:45,09:55
P121C10,1,19:45,09:20
P153C11,1,09:55,02:15
P7C2,1,15:45,00:25
P92C5,1,11:40,02:15
